race,income,parent_ed,raw_sat_score,cluster,cluster_percentile,adjusted_sat_score,score_boost
Black,Q1,Bachelor,520,17,0.9904153354632588,650,130
White,Q1,Bachelor,520,17,0.9904153354632588,650,130
Black,Q1,Bachelor,520,17,0.9904153354632588,650,130
White,Q1,Bachelor,520,17,0.9904153354632588,650,130
Hispanic,Q4,Bachelor,570,3,0.9969325153374233,650,80
Asian,Q3,Grad,670,27,1.0042283298097252,650,-20
Asian,Q3,Grad,670,27,1.0042283298097252,650,-20
Hispanic,Q4,HS,500,11,1.0042735042735043,650,150
Hispanic,Q4,HS,500,11,1.0042735042735043,650,150
White,Q5,Bachelor,630,2,1.0116977552956055,650,20
Two,Q4,HS,540,1,1.0130246020260492,650,110
Black,Q5,Grad,620,31,1.0133465150766188,650,30
Black,Q5,Grad,620,31,1.0133465150766188,650,30
Hispanic,Q5,Grad,620,31,1.0133465150766188,650,30
Black,Q5,Grad,620,31,1.0133465150766188,650,30
Hispanic,Q5,Grad,620,31,1.0133465150766188,650,30
Black,Q5,Grad,620,31,1.0133465150766188,650,30
Two,Q5,HS,590,6,1.0309278350515463,650,60
Hispanic,Q5,Bachelor,540,8,1.0315925209542232,650,110
Asian,Q1,Associate,560,14,1.0407239819004526,650,90
Asian,Q1,No HS,560,14,1.0407239819004526,650,90
White,Q1,HS,510,19,1.0442260442260443,650,140
White,Q1,HS,510,19,1.0442260442260443,650,140
White,Q4,Bachelor,580,16,1.0472610096670247,650,70
White,Q4,Bachelor,580,16,1.0472610096670247,650,70
Hispanic,Q5,No HS,530,18,1.047486033519553,650,120
AIAN,Q4,No HS,530,18,1.047486033519553,650,120
Hispanic,Q5,No HS,530,18,1.047486033519553,650,120
White,Q5,No HS,530,18,1.047486033519553,650,120
White,Q3,No HS,530,18,1.047486033519553,650,120
White,Q3,No HS,530,18,1.047486033519553,650,120
White,Q4,No HS,590,13,1.0534429599177801,650,60
White,Q4,No HS,590,13,1.0534429599177801,650,60
White,Q3,Bachelor,580,28,1.0620458356623812,650,70
Hispanic,Q3,Associate,550,26,1.0649627263045793,650,100
White,Q3,Grad,610,23,1.0658914728682172,650,40
Hispanic,Q5,HS,510,11,1.0683760683760684,650,140
White,Q5,Bachelor,640,2,1.074928865001581,650,10
White,Q5,Bachelor,640,2,1.074928865001581,650,10
White,Q5,Bachelor,640,2,1.074928865001581,650,10
White,Q5,HS,600,6,1.0757507844016136,650,50
White,Q2,Grad,550,20,1.080550098231827,650,100
White,Q2,Grad,550,20,1.080550098231827,650,100
White,Q2,Grad,550,20,1.080550098231827,650,100
Asian,Q4,HS,630,32,1.085209003215434,650,20
Asian,Q4,HS,630,32,1.085209003215434,650,20
Asian,Q4,HS,630,32,1.085209003215434,650,20
Asian,Q4,Associate,630,32,1.085209003215434,650,20
White,Q5,Grad,650,5,1.088888888888889,650,0
White,Q5,Grad,650,5,1.088888888888889,650,0
White,Q5,Grad,650,5,1.088888888888889,650,0
White,Q5,Grad,650,5,1.088888888888889,650,0
White,Q5,Grad,650,5,1.088888888888889,650,0
White,Q5,Grad,650,5,1.088888888888889,650,0
Hispanic,Q5,Bachelor,550,8,1.0960670535138621,650,100
White,Q2,Bachelor,580,7,1.108374384236453,650,70
AIAN,Q2,Bachelor,580,7,1.108374384236453,650,70
Hispanic,Q5,HS,520,11,1.1111111111111112,650,130
White,Q3,HS,530,24,1.1266511266511265,650,120
Black,Q3,HS,530,24,1.1266511266511265,650,120
White,Q3,HS,530,24,1.1266511266511265,650,120
Two,Q3,HS,530,24,1.1266511266511265,650,120
Asian,Q2,Bachelor,640,12,1.1328125,650,10
Asian,Q5,Bachelor,640,12,1.1328125,650,10
Black,Q4,Bachelor,530,30,1.1355571327182399,650,120
Black,Q4,HS,530,30,1.1355571327182399,650,120
Black,Q4,HS,530,30,1.1355571327182399,650,120
Hispanic,Q1,Bachelor,520,10,1.1430437622468976,650,130
Hispanic,Q1,Bachelor,520,10,1.1430437622468976,650,130
White,Q1,Grad,580,9,1.1507936507936507,650,70
Black,Q1,Grad,580,9,1.1507936507936507,650,70
Black,Q1,Grad,580,9,1.1507936507936507,650,70
Black,Q1,Grad,580,9,1.1507936507936507,650,70
Hispanic,Q5,Bachelor,560,8,1.160541586073501,650,90
White,Q1,Associate,590,21,1.1611374407582937,650,60
White,Q2,Associate,590,21,1.1611374407582937,650,60
AIAN,Q5,Associate,590,21,1.1611374407582937,650,60
White,Q3,Associate,590,21,1.1611374407582937,650,60
Hispanic,Q5,Associate,590,21,1.1611374407582937,650,60
White,Q4,Associate,590,21,1.1611374407582937,650,60
Hispanic,Q3,Associate,560,26,1.1714589989350372,650,90
White,Q5,HS,610,6,1.1878081577767816,650,40
White,Q5,HS,610,6,1.1878081577767816,650,40
White,Q5,HS,610,6,1.1878081577767816,650,40
White,Q5,HS,610,6,1.1878081577767816,650,40
Hispanic,Q2,HS,550,29,1.1904761904761905,650,100
White,Q2,HS,550,29,1.1904761904761905,650,100
Hispanic,Q2,HS,550,29,1.1904761904761905,650,100
White,Q2,HS,550,29,1.1904761904761905,650,100
Hispanic,Q2,HS,550,29,1.1904761904761905,650,100
White,Q4,HS,550,1,1.1939218523878437,650,100
AIAN,Q4,HS,550,1,1.1939218523878437,650,100
White,Q4,HS,550,1,1.1939218523878437,650,100
White,Q4,HS,550,1,1.1939218523878437,650,100
Hispanic,Q2,Bachelor,510,22,1.1949685534591195,650,140
Hispanic,Q2,Bachelor,510,22,1.1949685534591195,650,140
White,Q5,Bachelor,650,2,1.2013910844135314,660,10
White,Q5,Bachelor,650,2,1.2013910844135314,660,10
White,Q5,Bachelor,650,2,1.2013910844135314,660,10
White,Q5,Bachelor,650,2,1.2013910844135314,660,10
White,Q5,Bachelor,650,2,1.2013910844135314,660,10
White,Q3,Bachelor,590,28,1.2017887087758525,660,70
Black,Q3,Bachelor,590,28,1.2017887087758525,660,70
Black,Q3,Bachelor,590,28,1.2017887087758525,660,70
White,Q3,Bachelor,590,28,1.2017887087758525,660,70
White,Q4,Bachelor,600,16,1.2083780880773363,660,60
White,Q4,Bachelor,600,16,1.2083780880773363,660,60
White,Q4,Bachelor,600,16,1.2083780880773363,660,60
White,Q4,Bachelor,600,16,1.2083780880773363,660,60
AIAN,Q5,Grad,630,31,1.2110726643598615,660,30
Hispanic,Q5,Grad,630,31,1.2110726643598615,660,30
Black,Q5,HS,460,33,1.2129380053908354,660,200
Asian,Q3,Grad,680,27,1.215644820295983,660,-20
Asian,Q2,Grad,680,27,1.215644820295983,660,-20
Asian,Q5,HS,570,14,1.2217194570135745,660,90
Asian,Q3,No HS,570,14,1.2217194570135745,660,90
Hispanic,Q4,Bachelor,580,3,1.2269938650306749,660,80
Hispanic,Q4,Bachelor,580,3,1.2269938650306749,660,80
Hispanic,Q4,Bachelor,580,3,1.2269938650306749,660,80
Hispanic,Q4,Bachelor,580,3,1.2269938650306749,660,80
Hispanic,Q4,Bachelor,580,3,1.2269938650306749,660,80
White,Q1,HS,520,19,1.2285012285012284,660,140
Black,Q3,Grad,580,4,1.2307692307692308,660,80
Hispanic,Q3,Grad,580,4,1.2307692307692308,660,80
Hispanic,Q3,Grad,580,4,1.2307692307692308,660,80
White,Q2,Bachelor,590,7,1.2315270935960592,660,70
Black,Q5,Bachelor,580,0,1.234567901234568,660,80
Black,Q5,Bachelor,580,0,1.234567901234568,660,80
Black,Q5,Bachelor,580,0,1.234567901234568,660,80
Hispanic,Q1,HS,530,10,1.2410189418680602,660,130
Black,Q1,Bachelor,530,17,1.2460063897763578,660,130
White,Q1,Bachelor,530,17,1.2460063897763578,660,130
White,Q1,Bachelor,530,17,1.2460063897763578,660,130
Black,Q1,Bachelor,530,17,1.2460063897763578,660,130
Hispanic,Q5,Bachelor,580,8,1.2572533849129595,660,80
Hispanic,Q5,Bachelor,580,8,1.2572533849129595,660,80
White,Q3,Grad,630,23,1.2596899224806202,660,30
White,Q3,Grad,630,23,1.2596899224806202,660,30
White,Q3,Grad,630,23,1.2596899224806202,660,30
Hispanic,Q4,HS,530,11,1.2606837606837606,660,130
Hispanic,Q3,HS,530,11,1.2606837606837606,660,130
Hispanic,Q4,HS,530,11,1.2606837606837606,660,130
Hispanic,Q5,HS,530,11,1.2606837606837606,660,130
Hispanic,Q4,HS,530,11,1.2606837606837606,660,130
Hispanic,Q4,HS,530,11,1.2606837606837606,660,130
White,Q4,Grad,600,13,1.2846865364850977,660,60
White,Q4,Grad,600,13,1.2846865364850977,660,60
White,Q4,Grad,600,13,1.2846865364850977,660,60
White,Q4,No HS,600,13,1.2846865364850977,660,60
White,Q4,No HS,600,13,1.2846865364850977,660,60
White,Q4,Grad,600,13,1.2846865364850977,660,60
White,Q4,Grad,600,13,1.2846865364850977,660,60
White,Q1,No HS,540,18,1.303538175046555,660,120
Two,Q3,No HS,540,18,1.303538175046555,660,120
White,Q5,No HS,540,18,1.303538175046555,660,120
White,Q5,No HS,540,18,1.303538175046555,660,120
White,Q5,No HS,540,18,1.303538175046555,660,120
Black,Q2,HS,500,15,1.3054830287206265,660,160
Black,Q2,No HS,500,15,1.3054830287206265,660,160
Black,Q2,Bachelor,500,15,1.3054830287206265,660,160
Black,Q2,No HS,500,15,1.3054830287206265,660,160
Black,Q2,Bachelor,500,15,1.3054830287206265,660,160
White,Q3,HS,540,24,1.3209013209013207,660,120
White,Q2,Grad,560,20,1.3261296660117878,660,100
White,Q2,Grad,560,20,1.3261296660117878,660,100
White,Q5,Grad,660,5,1.3333333333333335,660,0
White,Q5,Grad,660,5,1.3333333333333335,660,0
White,Q5,Grad,660,5,1.3333333333333335,660,0
White,Q5,Grad,660,5,1.3333333333333335,660,0
White,Q5,Grad,660,5,1.3333333333333335,660,0
Hispanic,Q5,Grad,640,31,1.3346515076618881,660,20
Hispanic,Q5,Grad,640,31,1.3346515076618881,660,20
Black,Q5,Grad,640,31,1.3346515076618881,660,20
Hispanic,Q2,Grad,580,25,1.3417521704814523,660,80
Hispanic,Q2,Grad,580,25,1.3417521704814523,660,80
Hispanic,Q4,Grad,580,25,1.3417521704814523,660,80
Hispanic,Q2,Grad,580,25,1.3417521704814523,660,80
Hispanic,Q2,Grad,580,25,1.3417521704814523,660,80
Black,Q1,HS,480,33,1.3477088948787062,660,180
Black,Q4,HS,540,30,1.34847409510291,660,120
Black,Q4,Grad,540,30,1.34847409510291,660,120
Black,Q4,Grad,540,30,1.34847409510291,660,120
Asian,Q1,Grad,590,9,1.349206349206349,660,70
White,Q1,HS,540,19,1.3513513513513513,660,120
Hispanic,Q5,Bachelor,590,8,1.3539651837524178,660,70
Asian,Q1,No HS,580,14,1.3574660633484164,660,80
Asian,Q4,Associate,640,32,1.3665594855305467,660,20
Asian,Q4,HS,640,32,1.3665594855305467,660,20
Asian,Q4,Bachelor,640,32,1.3665594855305467,660,20
White,Q5,HS,620,6,1.3670999551770506,660,40
White,Q5,HS,620,6,1.3670999551770506,660,40
White,Q5,HS,620,6,1.3670999551770506,660,40
White,Q5,HS,620,6,1.3670999551770506,660,40
White,Q3,Bachelor,600,28,1.369480156512018,660,60
White,Q3,Bachelor,600,28,1.369480156512018,660,60
Hispanic,Q1,HS,540,10,1.371652514696277,660,120
Hispanic,Q1,Bachelor,540,10,1.371652514696277,660,120
Hispanic,Q1,Grad,540,10,1.371652514696277,660,120
Hispanic,Q3,Bachelor,570,26,1.3844515441959533,660,90
Hispanic,Q3,Bachelor,570,26,1.3844515441959533,660,90
Hispanic,Q3,Bachelor,570,26,1.3844515441959533,660,90
White,Q5,Bachelor,660,2,1.3910844135314575,660,0
White,Q5,Bachelor,660,2,1.3910844135314575,660,0
White,Q5,Bachelor,660,2,1.3910844135314575,660,0
White,Q5,Bachelor,660,2,1.3910844135314575,660,0
White,Q5,Bachelor,660,2,1.3910844135314575,660,0
White,Q5,Bachelor,660,2,1.3910844135314575,660,0
White,Q5,Bachelor,660,2,1.3910844135314575,660,0
White,Q1,Bachelor,540,17,1.4057507987220448,660,120
Asian,Q5,Bachelor,650,12,1.40625,660,10
Asian,Q5,Bachelor,650,12,1.40625,660,10
Asian,Q5,Bachelor,650,12,1.40625,660,10
Asian,Q3,Bachelor,650,12,1.40625,660,10
Asian,Q2,Bachelor,650,12,1.40625,660,10
Hispanic,Q5,Bachelor,600,8,1.4184397163120568,660,60
Asian,Q2,Grad,700,27,1.427061310782241,660,-40
Asian,Q3,Grad,700,27,1.427061310782241,660,-40
AIAN,Q2,Bachelor,600,7,1.4367816091954022,660,60
White,Q2,Bachelor,600,7,1.4367816091954022,660,60
AIAN,Q2,Bachelor,600,7,1.4367816091954022,660,60
White,Q2,Bachelor,600,7,1.4367816091954022,660,60
White,Q3,HS,550,24,1.4374514374514373,660,110
White,Q3,HS,550,24,1.4374514374514373,660,110
Hispanic,Q2,No HS,520,22,1.4465408805031446,660,140
Hispanic,Q2,Bachelor,520,22,1.4465408805031446,660,140
White,Q1,Grad,600,9,1.4682539682539681,660,60
Black,Q1,Grad,600,9,1.4682539682539681,660,60
White,Q2,HS,560,29,1.4724310776942355,660,100
White,Q2,HS,560,29,1.4724310776942355,660,100
White,Q2,HS,560,29,1.4724310776942355,660,100
White,Q2,HS,560,29,1.4724310776942355,660,100
White,Q2,Grad,570,20,1.4734774066797642,660,90
White,Q4,Bachelor,610,16,1.476906552094522,660,50
Two,Q4,Bachelor,610,16,1.476906552094522,660,50
White,Q4,Bachelor,610,16,1.476906552094522,660,50
White,Q4,Bachelor,610,16,1.476906552094522,660,50
White,Q4,Bachelor,610,16,1.476906552094522,660,50
White,Q4,Bachelor,610,16,1.476906552094522,660,50
Hispanic,Q3,Grad,590,4,1.4871794871794872,660,70
Hispanic,Q3,Grad,590,4,1.4871794871794872,660,70
Black,Q4,No HS,550,30,1.4904187366926898,660,110
White,Q3,Associate,600,21,1.4928909952606635,660,60
AIAN,Q2,Associate,600,21,1.4928909952606635,660,60
Asian,Q5,Associate,600,21,1.4928909952606635,660,60
Hispanic,Q5,Associate,600,21,1.4928909952606635,660,60
White,Q2,Associate,600,21,1.4928909952606635,660,60
White,Q5,Associate,600,21,1.4928909952606635,660,60
White,Q1,Associate,600,21,1.4928909952606635,660,60
Asian,Q2,Associate,600,21,1.4928909952606635,660,60
Hispanic,Q4,HS,540,11,1.4957264957264957,660,120
Hispanic,Q4,HS,540,11,1.4957264957264957,660,120
Hispanic,Q5,HS,540,11,1.4957264957264957,660,120
Hispanic,Q4,HS,540,11,1.4957264957264957,660,120
Hispanic,Q5,HS,540,11,1.4957264957264957,660,120
White,Q1,Bachelor,550,17,1.5015974440894568,660,110
Black,Q1,Bachelor,550,17,1.5015974440894568,660,110
White,Q4,HS,560,1,1.5195369030390737,660,100
White,Q4,HS,560,1,1.5195369030390737,660,100
White,Q4,HS,560,1,1.5195369030390737,660,100
White,Q4,HS,560,1,1.5195369030390737,660,100
White,Q4,HS,560,1,1.5195369030390737,660,100
White,Q1,HS,550,19,1.5356265356265357,660,110
White,Q1,HS,550,19,1.5356265356265357,660,110
White,Q3,Bachelor,620,28,1.5371716042481833,660,40
White,Q3,Bachelor,620,28,1.5371716042481833,660,40
Black,Q3,Bachelor,620,28,1.5371716042481833,660,40
White,Q3,Bachelor,620,28,1.5371716042481833,660,40
Asian,Q5,HS,590,14,1.5384615384615383,660,70
Asian,Q1,HS,590,14,1.5384615384615383,660,70
Asian,Q5,HS,590,14,1.5384615384615383,660,70
Hispanic,Q5,Bachelor,610,8,1.5473887814313347,660,50
Hispanic,Q5,Bachelor,610,8,1.5473887814313347,660,50
Hispanic,Q5,Bachelor,610,8,1.5473887814313347,660,50
White,Q3,Grad,640,23,1.550387596899225,660,20
White,Q3,Grad,640,23,1.550387596899225,660,20
White,Q3,Grad,640,23,1.550387596899225,660,20
Two,Q5,Grad,650,31,1.5570934256055362,660,10
Hispanic,Q5,Grad,650,31,1.5570934256055362,660,10
Black,Q5,Grad,650,31,1.5570934256055362,660,10
Hispanic,Q5,Grad,650,31,1.5570934256055362,660,10
Hispanic,Q5,Grad,650,31,1.5570934256055362,660,10
Hispanic,Q5,Grad,650,31,1.5570934256055362,660,10
White,Q4,Grad,610,13,1.567317574511819,660,50
Two,Q4,Grad,610,13,1.567317574511819,660,50
White,Q4,Grad,610,13,1.567317574511819,660,50
White,Q4,No HS,610,13,1.567317574511819,660,50
Hispanic,Q2,Grad,590,25,1.5785319652722967,660,70
Asian,Q5,No HS,550,18,1.5828677839851024,660,110
White,Q2,No HS,550,18,1.5828677839851024,660,110
White,Q5,No HS,550,18,1.5828677839851024,660,110
Hispanic,Q5,No HS,550,18,1.5828677839851024,660,110
Hispanic,Q5,No HS,550,18,1.5828677839851024,660,110
Two,Q4,No HS,550,18,1.5828677839851024,660,110
AIAN,Q5,No HS,550,18,1.5828677839851024,660,110
White,Q5,HS,630,6,1.5912147019273868,660,30
White,Q5,HS,630,6,1.5912147019273868,660,30
White,Q5,HS,630,6,1.5912147019273868,660,30
White,Q5,HS,630,6,1.5912147019273868,660,30
White,Q5,HS,630,6,1.5912147019273868,660,30
White,Q5,HS,630,6,1.5912147019273868,660,30
White,Q5,Bachelor,670,2,1.5965855200758774,660,-10
White,Q5,Bachelor,670,2,1.5965855200758774,660,-10
Two,Q5,Bachelor,670,2,1.5965855200758774,660,-10
White,Q5,Bachelor,670,2,1.5965855200758774,660,-10
White,Q5,Bachelor,670,2,1.5965855200758774,660,-10
Two,Q5,Bachelor,670,2,1.5965855200758774,660,-10
Hispanic,Q3,Bachelor,580,26,1.597444089456869,660,80
White,Q5,Grad,670,5,1.6,670,0
White,Q5,Grad,670,5,1.6,670,0
White,Q5,Grad,670,5,1.6,670,0
White,Q5,Grad,670,5,1.6,670,0
White,Q5,Grad,670,5,1.6,670,0
White,Q5,Grad,670,5,1.6,670,0
White,Q5,Grad,670,5,1.6,670,0
Hispanic,Q1,Bachelor,550,10,1.6002612671456564,670,120
Hispanic,Q1,HS,550,10,1.6002612671456564,670,120
Hispanic,Q1,Grad,550,10,1.6002612671456564,670,120
Hispanic,Q1,Bachelor,550,10,1.6002612671456564,670,120
Black,Q3,No HS,510,15,1.6100957354221062,670,160
Black,Q2,No HS,510,15,1.6100957354221062,670,160
White,Q2,Grad,580,20,1.6208251473477406,670,90
White,Q2,Grad,580,20,1.6208251473477406,670,90
White,Q1,Grad,610,9,1.626984126984127,670,60
Two,Q1,Grad,610,9,1.626984126984127,670,60
Asian,Q5,Grad,710,27,1.638477801268499,670,-40
Asian,Q3,Grad,710,27,1.638477801268499,670,-40
Asian,Q5,Bachelor,660,12,1.640625,670,10
Asian,Q4,Grad,650,32,1.6479099678456592,670,20
Asian,Q4,Associate,650,32,1.6479099678456592,670,20
Asian,Q4,No HS,650,32,1.6479099678456592,670,20
Asian,Q4,No HS,650,32,1.6479099678456592,670,20
Hispanic,Q4,No HS,590,3,1.6487730061349692,670,80
Hispanic,Q4,Bachelor,590,3,1.6487730061349692,670,80
Hispanic,Q4,Associate,590,3,1.6487730061349692,670,80
Hispanic,Q4,Bachelor,590,3,1.6487730061349692,670,80
Hispanic,Q4,Bachelor,590,3,1.6487730061349692,670,80
Hispanic,Q4,Bachelor,590,3,1.6487730061349692,670,80
Black,Q4,Bachelor,560,30,1.6678495386799148,670,110
Black,Q4,HS,560,30,1.6678495386799148,670,110
Black,Q4,HS,560,30,1.6678495386799148,670,110
Black,Q4,HS,560,30,1.6678495386799148,670,110
Hispanic,Q5,Bachelor,620,8,1.6763378465506127,670,50
Black,Q5,HS,490,33,1.6846361185983827,670,180
Black,Q1,HS,490,33,1.6846361185983827,670,180
Black,Q1,HS,490,33,1.6846361185983827,670,180
Black,Q1,HS,490,33,1.6846361185983827,670,180
Hispanic,Q3,Grad,600,4,1.6923076923076923,670,70
Black,Q3,Grad,600,4,1.6923076923076923,670,70
Hispanic,Q2,Grad,600,25,1.696921862667719,670,70
Hispanic,Q2,Grad,600,25,1.696921862667719,670,70
Hispanic,Q2,No HS,530,22,1.6981132075471699,670,140
Hispanic,Q2,Bachelor,530,22,1.6981132075471699,670,140
White,Q3,HS,560,24,1.7094017094017093,670,110
White,Q3,HS,560,24,1.7094017094017093,670,110
Black,Q3,HS,560,24,1.7094017094017093,670,110
Black,Q3,HS,560,24,1.7094017094017093,670,110
Two,Q3,HS,560,24,1.7094017094017093,670,110
Black,Q5,Bachelor,610,0,1.7146776406035666,670,60
Black,Q5,Bachelor,610,0,1.7146776406035666,670,60
Black,Q5,Bachelor,610,0,1.7146776406035666,670,60
Black,Q5,Bachelor,610,0,1.7146776406035666,670,60
White,Q4,Bachelor,620,16,1.7185821697099892,670,50
White,Q4,Bachelor,620,16,1.7185821697099892,670,50
White,Q4,Bachelor,620,16,1.7185821697099892,670,50
White,Q1,HS,560,19,1.71990171990172,670,110
White,Q2,Bachelor,610,7,1.7241379310344827,670,60
White,Q2,Bachelor,610,7,1.7241379310344827,670,60
White,Q2,Bachelor,610,7,1.7241379310344827,670,60
White,Q1,Bachelor,560,17,1.7252396166134185,670,110
White,Q1,Bachelor,560,17,1.7252396166134185,670,110
White,Q1,Bachelor,560,17,1.7252396166134185,670,110
Asian,Q1,Bachelor,560,17,1.7252396166134185,670,110
White,Q1,Bachelor,560,17,1.7252396166134185,670,110
White,Q4,HS,580,1,1.7366136034732271,670,90
White,Q4,No HS,620,13,1.7471736896197327,670,50
White,Q4,Grad,620,13,1.7471736896197327,670,50
White,Q4,No HS,620,13,1.7471736896197327,670,50
White,Q5,Bachelor,680,2,1.7546632943408158,670,-10
White,Q5,Bachelor,680,2,1.7546632943408158,670,-10
White,Q5,Bachelor,680,2,1.7546632943408158,670,-10
White,Q5,Bachelor,680,2,1.7546632943408158,670,-10
Asian,Q3,Bachelor,680,12,1.7578125,670,-10
Asian,Q5,Bachelor,680,12,1.7578125,670,-10
Asian,Q3,HS,600,14,1.7647058823529411,670,70
Asian,Q1,HS,600,14,1.7647058823529411,670,70
White,Q5,No HS,560,18,1.7690875232774674,670,110
Black,Q2,HS,520,15,1.784160139251523,670,150
Black,Q2,Associate,520,15,1.784160139251523,670,150
Hispanic,Q4,HS,550,11,1.794871794871795,670,120
Hispanic,Q4,HS,550,11,1.794871794871795,670,120
Hispanic,Q3,HS,550,11,1.794871794871795,670,120
Hispanic,Q5,HS,550,11,1.794871794871795,670,120
Hispanic,Q4,HS,550,11,1.794871794871795,670,120
Hispanic,Q5,HS,550,11,1.794871794871795,670,120
Hispanic,Q5,HS,550,11,1.794871794871795,670,120
Hispanic,Q3,HS,550,11,1.794871794871795,670,120
Hispanic,Q5,HS,550,11,1.794871794871795,670,120
Hispanic,Q1,Associate,560,10,1.796211626387982,670,110
Hispanic,Q1,Grad,560,10,1.796211626387982,670,110
Hispanic,Q3,Bachelor,590,26,1.810436634717785,670,80
Hispanic,Q3,Bachelor,590,26,1.810436634717785,670,80
Hispanic,Q3,No HS,590,26,1.810436634717785,670,80
White,Q2,HS,570,29,1.8170426065162906,670,100
Hispanic,Q2,HS,570,29,1.8170426065162906,670,100
White,Q2,HS,570,29,1.8170426065162906,670,100
White,Q2,HS,570,29,1.8170426065162906,670,100
AIAN,Q2,HS,570,29,1.8170426065162906,670,100
Hispanic,Q2,HS,570,29,1.8170426065162906,670,100
Hispanic,Q2,HS,570,29,1.8170426065162906,670,100
White,Q5,Grad,680,5,1.8222222222222222,670,-10
White,Q5,Grad,680,5,1.8222222222222222,670,-10
White,Q5,Grad,680,5,1.8222222222222222,670,-10
White,Q1,Grad,620,9,1.8253968253968254,670,50
Black,Q1,Grad,620,9,1.8253968253968254,670,50
White,Q1,Grad,620,9,1.8253968253968254,670,50
White,Q4,Bachelor,630,16,1.8259935553168636,670,40
Hispanic,Q5,Bachelor,630,8,1.83752417794971,670,40
Hispanic,Q5,Bachelor,630,8,1.83752417794971,670,40
Hispanic,Q5,Bachelor,630,8,1.83752417794971,670,40
Hispanic,Q5,Bachelor,630,8,1.83752417794971,670,40
White,Q5,Associate,610,21,1.848341232227488,670,60
White,Q4,Associate,610,21,1.848341232227488,670,60
White,Q3,Associate,610,21,1.848341232227488,670,60
White,Q5,Associate,610,21,1.848341232227488,670,60
White,Q1,Associate,610,21,1.848341232227488,670,60
Two,Q1,Associate,610,21,1.848341232227488,670,60
White,Q1,Associate,610,21,1.848341232227488,670,60
Asian,Q2,Grad,720,27,1.849894291754757,670,-50
Asian,Q3,Grad,720,27,1.849894291754757,670,-50
White,Q4,No HS,630,13,1.8499486125385407,670,40
Black,Q5,Grad,660,31,1.8536826495304002,670,10
Hispanic,Q5,Grad,660,31,1.8536826495304002,670,10
Black,Q5,Grad,660,31,1.8536826495304002,670,10
Black,Q5,Grad,660,31,1.8536826495304002,670,10
Hispanic,Q5,Grad,660,31,1.8536826495304002,670,10
Black,Q5,Grad,660,31,1.8536826495304002,670,10
White,Q5,HS,640,6,1.86015239802779,670,30
White,Q5,HS,640,6,1.86015239802779,670,30
White,Q5,HS,640,6,1.86015239802779,670,30
White,Q5,HS,640,6,1.86015239802779,670,30
White,Q5,HS,640,6,1.86015239802779,670,30
White,Q5,HS,640,6,1.86015239802779,670,30
Asian,Q2,Bachelor,690,12,1.875,670,-20
Black,Q5,No HS,570,18,1.8854748603351954,670,100
Hispanic,Q5,No HS,570,18,1.8854748603351954,670,100
White,Q2,No HS,570,18,1.8854748603351954,670,100
